"","user_id","partida","seleccio.1","seleccio.2","seleccio.3","seleccio.4","seleccio.5","seleccio.6","seleccio.7","seleccio.8","seleccio.9","seleccio.10","mean_contr","SD","mean.1","mean.2","mean.3","mean.4","mean.5","mean.6","mean.7","mean.8","mean.9","mean.10","comp_mean1","comp_mean2","comp_mean3","comp_mean4","comp_mean5","comp_mean6","comp_mean7","comp_mean8","comp_mean9","comp_mean10","comp_last_mean2","comp_last_mean3","comp_last_mean4","comp_last_mean5","comp_last_mean6","comp_last_mean7","comp_last_mean8","comp_last_mean9","comp_last_mean10","cond_coop2","cond_coop3","cond_coop4","cond_coop5","cond_coop6","cond_coop7","cond_coop8","cond_coop9","cond_coop10","free_1","free_2","free_3","free_4","free_5","free_6","free_7","free_8","free_9","free_10","nickname","codi_postal","genere","rang_edat","nivell_estudis","prfinal0","prfinal1","prfinal2","prfinal3","prfinal4","prfinal5","prfinal6","prfinal7","prfinal8","prfinal9","prfinal10","prfinal11","prfinal12","prfinal13","data_creacio","data_finalitzacio","acabat","data_registre","diners_inicials","diners_actuals","check_1","check_2","check_3","partida_id","is_robot","num_jugador","prfinal14","prfinal15","guany_final","num_seleccions","sorteig","agegroups"
"286",287,48,4,2,2,4,4,4,0,0,0,2,2.2,1.75119007154183,3.33333333333333,2.33333333333333,3.33333333333333,3.33333333333333,3.33333333333333,2.33333333333333,1.66666666666667,0,0.666666666666667,0.333333333333333,1,0,0,1,1,1,0,1,0,1,0,0,1,1,1,0,0,1,1,1,0,1,0,0,1,0,1,1,0,0,0,0,0,0,1,1,1,0,"Gsus ",28924,"male",31,"prof",NA,"No","Somewhat","Yes, after a few rounds","n/a","n/a","Agree","Agree","n/a","Agree","Greenhouse Effect","Italy","Solar energy","Kyoto Protocol","2015-12-13 13:00:56.766451","2015-12-13 13:14:37.437490",1,"2015-12-13 13:02:43.095402",40,18,"true","false","true",48,0,3,"Eco-Impact","20%",18,10,1,"30-34"
"287",288,48,4,0,4,0,4,0,2,0,0,0,1.4,1.89736659610103,3.33333333333333,2.33333333333333,3.33333333333333,3.33333333333333,3.33333333333333,2.33333333333333,1.66666666666667,0,0.666666666666667,0.333333333333333,1,0,1,0,1,0,1,1,0,0,0,1,0,1,0,0,0,1,0,1,1,1,1,1,0,1,1,0,0,1,0,1,0,1,0,1,1,1,"Rain",8012,"male",30,"prof",NA,"No","Somewhat","Yes, from the beginning","Disagree","My contribution should not depend on this","Agree","Agree","Agree","n/a","Greenhouse Effect","Italy","Solar energy","Kyoto Protocol","2015-12-13 13:03:59.056129","2015-12-13 13:18:31.649661",1,"2015-12-13 13:07:42.416469",40,26,"true","false","false",48,0,2,"Carbon footprint","5%",26,10,1,"30-34"
"288",289,49,2,2,4,0,2,0,0,4,2,2,1.8,1.47572957474524,3,3.33333333333333,3.66666666666667,2.33333333333333,3,2,2,1.33333333333333,1.66666666666667,1.33333333333333,0,0,1,0,0,0,0,1,1,1,0,1,0,0,0,0,1,1,1,0,1,1,0,0,0,1,0,0,0,0,0,1,0,1,1,0,0,0,"Amas",8012,"female",26,"prof",NA,"No","Somewhat","Yes, from the beginning","My contribution should not depend on this","My contribution should not depend on this","Agree","Disagree","Disagree","Agree","Greenhouse Effect","Italy","Solar energy","Kyoto Protocol","2015-12-13 13:04:01.061599","2015-12-13 13:21:50.785199",1,"2015-12-13 13:09:21.610057",40,22,"true","false","false",49,0,5,"Carbon footprint","20%",22,10,1,"25-29"
"289",290,48,4,4,4,4,4,4,2,0,2,0,2.8,1.68654808542314,3.33333333333333,2.33333333333333,3.33333333333333,3.33333333333333,3.33333333333333,2.33333333333333,1.66666666666667,0,0.666666666666667,0.333333333333333,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0,0,1,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,1,0,1,"Tactile I",5000,"female",60,"prof",NA,"No","Somewhat","Yes, from the beginning","My contribution should not depend on this","My contribution should not depend on this","Agree","Agree","Agree","Agree","Refrigerator Effect","Italy","Solar energy","Kyoto Protocol","2015-12-13 13:05:19.936005","2015-12-13 13:18:54.247836",1,"2015-12-13 13:06:51.764545",40,12,"true","false","false",48,0,6,"Carbon footprint","2%",12,10,1,"60-64"
"290",291,49,4,4,4,4,4,4,2,0,2,2,3,1.4142135623731,3,3.33333333333333,3.66666666666667,2.33333333333333,3,2,2,1.33333333333333,1.66666666666667,1.33333333333333,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,1,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,"Lobo",43882,"male",28,"primary",NA,"No","Somewhat","Yes, after a few rounds","Disagree","Disagree","Agree","Disagree","Disagree","Disagree","Greenhouse Effect","China","Solar energy","Kyoto Protocol","2015-12-13 13:09:50.393943","2015-12-13 13:21:34.769979",1,"2015-12-13 13:12:05.904783",50,20,"true","false","false",49,0,6,"Eco-Impact","5%",20,10,1,"25-29"
"291",292,49,4,4,4,2,2,2,2,0,2,2,2.4,1.26491106406735,3,3.33333333333333,3.66666666666667,2.33333333333333,3,2,2,1.33333333333333,1.66666666666667,1.33333333333333,1,1,1,0,0,1,1,0,1,1,1,1,0,0,0,1,0,1,1,0,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,"Badal84",8912,"female",31,"prof",NA,"No","Somewhat","Yes, after a few rounds","My contribution should not depend on this","My contribution should not depend on this","Agree","Agree","Disagree","Agree","Greenhouse Effect","Italy","Solar energy","Kyoto Protocol","2015-12-13 13:10:48.056339","2015-12-13 13:21:10.722634",1,"2015-12-13 13:13:55.991087",60,36,"true","false","true",49,0,1,"Carbon footprint","5%",36,10,1,"30-34"
"292",293,49,4,4,2,2,4,2,2,0,4,0,2.4,1.57762127549323,3,3.33333333333333,3.66666666666667,2.33333333333333,3,2,2,1.33333333333333,1.66666666666667,1.33333333333333,1,1,0,0,1,1,1,0,1,0,1,0,0,1,0,1,0,1,0,0,1,0,1,1,1,1,1,1,0,0,0,0,0,0,0,1,0,1,"Ron",8912,"male",32,"bachillerat",NA,"No","Somewhat","Yes, after a few rounds","My contribution should not depend on this","My contribution should not depend on this","Agree","Agree","Agree","Disagree","Greenhouse Effect","Italy","Solar energy","Kyoto Protocol","2015-12-13 13:10:50.374279","2015-12-13 13:21:28.005349",1,"2015-12-13 13:14:07.320365",30,6,"true","false","false",49,0,4,"Eco-Impact","15%",6,10,1,"30-34"
"293",294,49,2,4,4,4,2,0,2,2,0,0,2,1.63299316185545,3,3.33333333333333,3.66666666666667,2.33333333333333,3,2,2,1.33333333333333,1.66666666666667,1.33333333333333,0,1,1,1,0,0,1,1,0,0,1,1,1,0,0,1,1,0,0,1,0,0,1,0,1,1,1,0,0,0,0,0,0,1,0,0,1,1,"Blackhole",8840,"male",27,"secondary",NA,"No","Somewhat","Yes, after a few rounds","My contribution should not depend on this","My contribution should not depend on this","n/a","Agree","Agree","Disagree","Greenhouse Effect","U.S","Solar energy","Kyoto Protocol","2015-12-13 13:10:51.789528","2015-12-13 13:21:30.017016",1,"2015-12-13 13:13:11.795017",20,0,"true","false","false",49,0,3,"Carbon footprint","15%",0,10,1,"25-29"
"294",295,50,2,2,4,2,2,2,2,2,0,2,2,0.942809041582063,3,3.66666666666667,3,3.33333333333333,2,2,1.66666666666667,2,0.666666666666667,1,0,0,1,0,1,1,1,1,0,1,0,1,0,0,1,1,1,0,1,0,1,1,0,1,1,0,1,1,0,0,0,0,0,0,0,0,1,0,"Carlosccg97",8840,"male",18,"secondary",NA,"No","Somewhat","Yes, after a few rounds","My contribution should not depend on this","My contribution should not depend on this","Disagree","Agree","Disagree","Disagree","Greenhouse Effect","Italy","Solar energy","Kyoto Protocol","2015-12-13 13:10:59.418183","2015-12-13 13:25:17.321041",1,"2015-12-13 13:14:24.951940",40,20,"true","false","false",50,0,2,"Carbon footprint","20%",20,10,1,"15-19"
"295",296,49,2,2,4,2,4,4,4,2,0,2,2.6,1.34989711542111,3,3.33333333333333,3.66666666666667,2.33333333333333,3,2,2,1.33333333333333,1.66666666666667,1.33333333333333,0,0,1,0,1,1,1,1,0,1,0,1,0,1,1,1,1,0,1,0,1,1,1,0,0,1,1,1,0,0,0,0,0,0,0,0,1,0,"Serra8cat",8032,"male",20,"bachillerat",NA,"No","Somewhat","Yes, after a few rounds","My contribution should not depend on this","My contribution should not depend on this","n/a","Disagree","Agree","Disagree","Greenhouse Effect","Italy","Solar energy","Schengen Agreement","2015-12-13 13:11:33.039911","2015-12-13 13:21:27.539088",1,"2015-12-13 13:13:34.271914",40,14,"true","false","false",49,0,2,"Individual gas fee","2%",14,10,1,"20-24"
"296",297,50,4,4,2,4,2,4,2,0,2,2,2.6,1.34989711542111,3,3.66666666666667,3,3.33333333333333,2,2,1.66666666666667,2,0.666666666666667,1,1,1,0,1,1,1,1,0,1,1,1,0,1,0,1,1,0,1,1,0,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,0,0,"Sigma",8030,"male",20,"prof",NA,"No","Not Really","Yes, from the beginning","My contribution should not depend on this","My contribution should not depend on this","Disagree","Agree","Agree","n/a","Greenhouse Effect","Italy","Solar energy","Kyoto Protocol","2015-12-13 13:11:33.551797","2015-12-13 13:23:56.660070",1,"2015-12-13 13:14:49.966330",40,14,"true","false","true",50,0,6,"Carbon footprint","15%",14,10,1,"20-24"
"297",298,50,4,4,4,4,4,2,4,4,0,0,3,1.69967317119759,3,3.66666666666667,3,3.33333333333333,2,2,1.66666666666667,2,0.666666666666667,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,1,1,"Luna",8320,"female",38,"prof",NA,"No","Somewhat","Yes, from the beginning","Disagree","My contribution should not depend on this","Agree","Agree","n/a","Disagree","Greenhouse Effect","Italy","Nuclear energy","Schengen Agreement","2015-12-13 13:12:07.491045","2015-12-13 13:25:45.852344",1,"2015-12-13 13:14:30.970838",40,10,"true","false","true",50,0,4,"Eco-Impact","5%",10,10,1,"35-39"
"298",299,50,2,4,0,4,0,2,0,4,0,0,1.6,1.83787316694536,3,3.66666666666667,3,3.33333333333333,2,2,1.66666666666667,2,0.666666666666667,1,0,1,0,1,0,1,0,1,0,0,1,0,1,0,1,0,1,0,0,1,1,1,1,1,1,1,1,0,0,0,1,0,1,0,1,0,1,1,"Cè",8032,"female",52,"prof",NA,"No","Somewhat","Yes, after a few rounds","My contribution should not depend on this","My contribution should not depend on this","Disagree","Agree","Agree","n/a","Greenhouse Effect","Italy","Solar energy","Kyoto Protocol","2015-12-13 13:12:29.525632","2015-12-13 13:25:33.326885",1,"2015-12-13 13:16:05.220305",40,24,"true","false","false",50,0,1,"Eco-Impact","5%",24,10,1,"50-54"
"299",300,50,2,4,4,2,2,2,2,2,2,2,2.4,0.843274042711568,3,3.66666666666667,3,3.33333333333333,2,2,1.66666666666667,2,0.666666666666667,1,0,1,1,0,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,"Nina",8907,"female",38,"bachillerat",NA,"No","Not Really","Yes, after a few rounds","My contribution should not depend on this","My contribution should not depend on this","Agree","Agree","Agree","Agree","Greenhouse Effect","U.S","Solar energy","Kyoto Protocol","2015-12-13 13:14:19.501315","2015-12-13 13:30:43.928095",1,"2015-12-13 13:17:10.933190",40,16,"true","false","false",50,0,5,"Individual gas fee","15%",16,10,1,"35-39"
"300",301,50,4,4,4,4,2,0,0,0,0,0,1.8,1.98885785202351,3,3.66666666666667,3,3.33333333333333,2,2,1.66666666666667,2,0.666666666666667,1,1,1,1,1,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,1,1,1,1,"Marc",8025,"male",40,"prof",NA,"Yes","Somewhat","Yes, from the beginning","Agree","My contribution should not depend on this","Agree","Agree","Disagree","Agree","Greenhouse Effect","Italy","Oil","Kyoto Protocol","2015-12-13 13:14:35.764870","2015-12-13 13:24:34.682479",1,"2015-12-13 13:16:16.515222",40,22,"true","true","true",50,0,3,"Eco-Impact","15%",22,10,1,"40-44"
"301",302,51,4,4,4,4,4,4,4,0,0,0,2.8,1.93218356615859,2.66666666666667,3,2.66666666666667,2.66666666666667,3,2,2.33333333333333,0.666666666666667,1,0.333333333333333,1,1,1,1,1,1,1,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,"Espurneta",8037,"female",29,"prof",NA,"No","Very Much","Yes, after a few rounds","Disagree","Disagree","Agree","Agree","Disagree","Agree","Greenhouse Effect","Italy","Solar energy","Kyoto Protocol","2015-12-13 14:51:01.106509","2015-12-13 15:05:09.430883",1,"2015-12-13 14:53:22.388429",50,22,"true","false","false",51,0,6,"Reduced environmental cost","15%",22,10,1,"25-29"
"302",303,51,4,4,4,4,4,2,2,2,2,0,2.8,1.3984117975602,2.66666666666667,3,2.66666666666667,2.66666666666667,3,2,2.33333333333333,0.666666666666667,1,0.333333333333333,1,1,1,1,1,1,0,1,1,0,1,1,1,1,0,1,0,1,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,"Astar",8173,"male",26,"prof",NA,"No","Very Much","Yes, after a few rounds","Disagree","Disagree","Agree","Agree","Agree","Agree","Greenhouse Effect","U.S","Solar energy","Kyoto Protocol","2015-12-13 14:52:10.932203","2015-12-13 15:06:27.825222",1,"2015-12-13 14:56:11.416528",40,12,"true","false","false",51,0,4,"Carbon footprint","20%",12,10,1,"25-29"
"303",304,51,0,0,0,0,0,0,0,0,0,0,0,0,2.66666666666667,3,2.66666666666667,2.66666666666667,3,2,2.33333333333333,0.666666666666667,1,0.333333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,"VonKa",43005,"male",30,"secondary",NA,"No","Somewhat","Yes, from the beginning","My contribution should not depend on this","My contribution should not depend on this","Agree","Disagree","Agree","n/a","Greenhouse Effect","Italy","Solar energy","Kyoto Protocol","2015-12-13 14:52:51.496819","2015-12-13 15:05:47.997573",1,"2015-12-13 14:54:59.045547",20,20,"true","false","false",51,0,2,"Carbon footprint","20%",20,10,1,"30-34"
"304",305,51,2,4,2,2,4,2,4,0,0,0,2,1.63299316185545,2.66666666666667,3,2.66666666666667,2.66666666666667,3,2,2.33333333333333,0.666666666666667,1,0.333333333333333,0,1,0,0,1,1,1,0,0,0,1,0,0,1,0,1,0,0,0,1,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,1,1,1,"Blaa_Ncaa4",43750,"female",21,"secondary",NA,"No","Very Much","No, after a few rounds","My contribution should not depend on this","My contribution should not depend on this","Agree","Disagree","Agree","Disagree","Greenhouse Effect","Italy","Solar energy","Kyoto Protocol","2015-12-13 14:52:55.719812","2015-12-13 15:03:39.860405",1,"2015-12-13 14:54:16.208691",40,20,"true","false","false",51,0,1,"Carbon footprint","15%",20,10,1,"20-24"
"305",306,51,2,2,2,2,2,0,0,0,0,0,1,1.05409255338946,2.66666666666667,3,2.66666666666667,2.66666666666667,3,2,2.33333333333333,0.666666666666667,1,0.333333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,"Cese",43750,"male",24,"prof",NA,"No","Very Much","Yes, after a few rounds","My contribution should not depend on this","My contribution should not depend on this","Disagree","Agree","Disagree","Agree","Greenhouse Effect","Italy","Nuclear energy","Kyoto Protocol","2015-12-13 14:53:25.282329","2015-12-13 15:05:19.358467",1,"2015-12-13 14:56:11.646961",30,20,"true","false","true",51,0,5,"Carbon footprint","2%",20,10,1,"20-24"
"306",307,51,4,4,4,4,4,4,4,2,4,2,3.6,0.843274042711568,2.66666666666667,3,2.66666666666667,2.66666666666667,3,2,2.33333333333333,0.666666666666667,1,0.333333333333333,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,"Posco",43500,"male",24,"prof",NA,"No","Very Much","Yes, from the beginning","Disagree","Disagree","Agree","Agree","Disagree","Disagree","Greenhouse Effect","Italy","Solar energy","Kyoto Protocol","2015-12-13 14:53:48.335983","2015-12-13 15:04:51.092877",1,"2015-12-13 14:56:16.479549",60,24,"true","false","false",51,0,3,"Eco-Impact","20%",24,10,1,"20-24"
"307",308,52,2,2,0,4,4,2,4,2,4,2,2.6,1.34989711542111,2,2,1.33333333333333,2.66666666666667,2.66666666666667,2,2,3.33333333333333,1,2,1,1,0,1,1,1,1,0,1,1,1,0,1,1,0,1,1,1,1,1,1,1,0,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,"Montero",8004,"female",18,"primary",NA,"No","Very Much","No, after a few rounds","My contribution should not depend on this","My contribution should not depend on this","n/a","Disagree","Disagree","n/a","Greenhouse Effect","Italy","Solar energy","Kyoto Protocol","2015-12-13 15:03:20.073474","2015-12-13 15:15:25.036110",1,"2015-12-13 15:06:00.297910",60,34,"true","false","false",52,0,1,"Reduced environmental cost","15%",34,10,1,"15-19"
"308",309,52,2,0,2,4,2,4,4,4,2,2,2.6,1.34989711542111,2,2,1.33333333333333,2.66666666666667,2.66666666666667,2,2,3.33333333333333,1,2,1,0,1,1,0,1,1,1,1,1,0,1,1,0,1,1,1,0,1,1,1,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,"Cabezon Gaston",8030,"male",34,"bachillerat",NA,"Yes, in previous ds experiments","Somewhat","Yes, from the beginning","Disagree","Agree","Agree","Agree","Agree","Agree","Greenhouse Effect","Italy","Solar energy","Kyoto Protocol","2015-12-13 15:03:29.391577","2015-12-13 15:14:57.655834",1,"2015-12-13 15:07:18.275005",50,24,"true","false","false",52,0,5,"Carbon footprint","5%",24,10,1,"30-34"
"309",310,52,2,2,2,0,4,2,0,4,0,2,1.8,1.47572957474524,2,2,1.33333333333333,2.66666666666667,2.66666666666667,2,2,3.33333333333333,1,2,1,1,1,0,1,1,0,1,0,1,1,1,0,1,0,0,1,0,1,1,1,1,1,1,1,1,1,1,0,0,0,1,0,0,1,0,1,0,"Juliette",8004,"female",14,"primary",NA,"No","Somewhat","Yes, after a few rounds","n/a","Disagree","n/a","Disagree","n/a","Agree","Refrigerator Effect","China","Solar energy","Kyoto Protocol","2015-12-13 15:03:31.922558","2015-12-13 15:14:19.344396",1,"2015-12-13 15:06:05.993985",30,12,"true","false","false",52,0,3,"Eco-Impact","5%",12,10,1,"10-14"
"310",311,52,2,4,0,2,0,4,2,4,0,2,2,1.63299316185545,2,2,1.33333333333333,2.66666666666667,2.66666666666667,2,2,3.33333333333333,1,2,1,1,0,0,0,1,1,1,0,1,1,0,1,0,1,1,1,0,1,1,1,1,0,1,1,1,1,1,0,0,1,0,1,0,0,0,1,0,"Mel",8001,"female",15,"primary",NA,"No","Very Much","Yes, from the beginning","Agree","Disagree","Agree","Disagree","n/a","Disagree","Greenhouse Effect","Italy","Solar energy","Kyoto Protocol","2015-12-13 15:03:34.061094","2015-12-13 15:14:48.078121",1,"2015-12-13 15:06:19.089222",20,0,"true","false","true",52,0,6,"Individual gas fee","5%",0,10,1,"15-19"
"311",312,52,2,2,4,4,4,0,2,4,0,2,2.4,1.57762127549323,2,2,1.33333333333333,2.66666666666667,2.66666666666667,2,2,3.33333333333333,1,2,1,1,1,1,1,0,1,1,0,1,1,1,1,1,0,1,1,0,1,1,1,0,0,1,1,1,1,1,0,0,0,0,0,1,0,0,1,0,"ImarhomN",8027,"male",17,"secondary",NA,"No","Very Much","Yes, after a few rounds","Disagree","Disagree","Agree","Disagree","Agree","Agree","Doppler Effect","U.S","Carbon","Declaration of Helsinki","2015-12-13 15:03:43.867678","2015-12-13 15:14:24.171038",1,"2015-12-13 15:06:05.736881",40,16,"true","false","false",52,0,4,"Eco-Impact","2%",16,10,1,"15-19"
"312",313,52,2,2,0,2,2,0,0,2,0,2,1.2,1.03279555898864,2,2,1.33333333333333,2.66666666666667,2.66666666666667,2,2,3.33333333333333,1,2,1,1,0,0,0,0,0,0,0,1,1,0,1,0,0,0,1,0,1,1,1,1,0,0,0,1,0,1,0,0,1,0,0,1,1,0,1,0,"Bottom girl ",8030,"female",36,"prof",NA,"Yes, in previous ds experiments","Very Much","Yes, after a few rounds","Disagree","Disagree","Agree","Disagree","Disagree","Agree","Greenhouse Effect","Italy","Solar energy","Kyoto Protocol","2015-12-13 15:03:46.699734","2015-12-13 15:15:56.125274",1,"2015-12-13 15:07:15.925189",40,28,"true","false","false",52,0,2,"Carbon footprint","20%",28,10,1,"35-39"
"313",314,53,2,2,4,2,2,2,2,2,2,4,2.4,0.843274042711568,2,2.33333333333333,2.33333333333333,1.66666666666667,2.33333333333333,2.33333333333333,2.33333333333333,2,1.33333333333333,2.33333333333333,1,0,1,1,0,0,0,1,1,1,1,1,0,1,0,0,0,1,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,"Engañar",8030,"female",46,"prof",NA,"No","Somewhat","Yes, after a few rounds","My contribution should not depend on this","My contribution should not depend on this","n/a","Agree","Agree","Agree","Greenhouse Effect","Italy","Solar energy","Kyoto Protocol","2015-12-13 15:04:14.861488","2015-12-13 15:24:01.665761",1,"2015-12-13 15:08:29.918018",60,36,"true","false","false",53,0,6,"Eco-Impact","20%",36,10,1,"45-49"
"314",315,53,2,0,0,0,2,0,0,0,0,0,0.4,0.843274042711568,2,2.33333333333333,2.33333333333333,1.66666666666667,2.33333333333333,2.33333333333333,2.33333333333333,2,1.33333333333333,2.33333333333333,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,1,1,0,1,1,1,1,1,"McFly",8030,"male",39,"bachillerat",NA,"Yes, in previous ds experiments","Very Much","Yes, after a few rounds","n/a","n/a","Agree","Agree","Agree","n/a","Greenhouse Effect","Italy","Solar energy","Kyoto Protocol","2015-12-13 15:04:22.230153","2015-12-13 15:23:08.210112",1,"2015-12-13 15:07:59.485430",30,26,"true","false","false",53,0,5,"Eco-Impact","20%",26,10,1,"35-39"
"315",316,53,2,2,0,2,4,2,4,2,0,2,2,1.33333333333333,2,2.33333333333333,2.33333333333333,1.66666666666667,2.33333333333333,2.33333333333333,2.33333333333333,2,1.33333333333333,2.33333333333333,1,0,0,1,1,0,1,1,0,0,1,0,0,1,0,1,0,0,1,1,0,0,0,1,1,1,1,1,0,0,1,0,0,0,0,0,1,0,"Aribau",8036,"female",44,"prof",NA,"No","Very Much","Yes, from the beginning","My contribution should not depend on this","My contribution should not depend on this","n/a","Disagree","Agree","Disagree","Greenhouse Effect","Italy","Solar energy","Kyoto Protocol","2015-12-13 15:04:41.231521","2015-12-13 15:24:28.999260",1,"2015-12-13 15:08:39.786986",20,0,"true","false","false",53,0,2,"Carbon footprint","5%",0,10,1,"40-44"
"316",317,53,2,2,2,2,2,2,2,2,4,2,2.2,0.632455532033676,2,2.33333333333333,2.33333333333333,1.66666666666667,2.33333333333333,2.33333333333333,2.33333333333333,2,1.33333333333333,2.33333333333333,1,0,0,1,0,0,0,1,1,0,1,0,0,1,0,0,0,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,"Paras largas",8921,"female",45,"bachillerat",NA,"No","Very Much","Yes, after a few rounds","Disagree","My contribution should not depend on this","Agree","Agree","Agree","Agree","Greenhouse Effect","U.S","Solar energy","Kyoto Protocol","2015-12-13 15:10:09.281396","2015-12-13 15:26:29.950962",1,"2015-12-13 15:16:07.938338",50,28,"true","false","false",53,0,3,"Carbon footprint","20%",28,10,1,"45-49"
"317",318,53,2,4,4,2,4,4,4,2,2,2,3,1.05409255338946,2,2.33333333333333,2.33333333333333,1.66666666666667,2.33333333333333,2.33333333333333,2.33333333333333,2,1.33333333333333,2.33333333333333,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1,0,1,1,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,"Yo",8921,"male",49,"none",NA,"No","Somewhat","Yes, after a few rounds","My contribution should not depend on this","My contribution should not depend on this","Disagree","Disagree","Disagree","Disagree","Greenhouse Effect","U.S","Solar energy","Kyoto Protocol","2015-12-13 15:10:23.992378","2015-12-13 15:26:10.780688",1,"2015-12-13 15:15:04.393172",40,10,"true","false","false",53,0,1,"Carbon footprint","5%",10,10,1,"45-49"
"318",319,53,2,4,4,2,0,4,2,4,0,4,2.6,1.64654520469713,2,2.33333333333333,2.33333333333333,1.66666666666667,2.33333333333333,2.33333333333333,2.33333333333333,2,1.33333333333333,2.33333333333333,1,1,1,1,0,1,0,1,0,1,1,1,0,0,1,0,1,0,1,1,0,1,1,1,1,1,1,1,0,0,0,0,1,0,0,0,1,0,"I'm popover",8921,"male",12,"none",NA,"No","Very Much","Yes, from the beginning","Disagree","Agree","Agree","Agree","Disagree","Agree","Greenhouse Effect","Italy","Solar energy","Schengen Agreement","2015-12-13 15:12:11.485093","2015-12-13 15:28:21.372789",1,"2015-12-13 15:16:15.512674",40,14,"true","false","false",53,0,4,"Individual gas fee","20%",14,10,1,"10-14"
"319",320,54,4,4,4,4,4,0,0,0,0,0,2,2.10818510677892,2.16666666666667,2.16666666666667,3,3.16666666666667,2.66666666666667,1.66666666666667,1.66666666666667,1.33333333333333,1,1.33333333333333,1,1,1,1,1,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,1,1,"Rahman",7199,"male",21,"secondary",NA,"No","Very Much","Yes, after a few rounds","Disagree","Disagree","Agree","Agree","Agree","n/a","Greenhouse Effect","China","Solar energy","Kyoto Protocol","2015-12-13 15:28:34.250310","2015-12-13 15:39:55.146690",1,"2015-12-13 15:30:44.755789",40,20,"true","false","false",54,0,1,"Carbon footprint","20%",20,10,1,"20-24"
"320",321,54,2,3,2,2,2,2,2,3,3,2,2.3,0.483045891539648,2.16666666666667,2.16666666666667,3,3.16666666666667,2.66666666666667,1.66666666666667,1.66666666666667,1.33333333333333,1,1.33333333333333,0,1,0,0,0,1,1,1,1,1,1,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Aterrices",8035,"male",29,"prof",NA,"No","Somewhat","Yes, after a few rounds","Disagree","My contribution should not depend on this","Agree","Agree","n/a","Disagree","Greenhouse Effect","Italy","Solar energy","Kyoto Protocol","2015-12-13 15:28:38.687660","2015-12-13 15:40:44.402219",1,"2015-12-13 15:30:07.050156",40,17,"true","false","false",54,0,3,"Carbon footprint","15%",17,10,1,"25-29"
